TransactionID,CustomerID,TransactionDate,ProductCategory,Quantity,UnitPrice,PaymentMethod,Country,TotalAmount
122770,5114,2023-12-02,Sports,1,538.56,UPI,India,538.56
122771,1109,2023-06-29,Sports,4,249.23,Net Banking,India,996.92
122772,3552,2023-02-20,Sports,5,687.56,Credit Card,Canada,3437.7999999999997
122773,2057,2023-12-08,Groceries,3,790.26,Cash,USA,2370.7799999999997
122774,5350,2023-06-09,Sports,2,1409.61,Cash,Australia,2819.22
122775,5733,2023-09-15,Beauty,4,3822.81,Cash,Australia,15291.24
122776,3042,2023-01-17,Groceries,2,1592.72,Net Banking,Australia,3185.44
122777,3181,2023-10-06,Clothing,4,4994.44,UPI,Australia,19977.76
122778,5492,2023-06-21,Electronics,3,963.99,Credit Card,Canada,2891.9700000000003
122779,4558,2023-10-29,Sports,2,4272.97,Net Banking,Canada,8545.94
122780,2621,2023-02-23,Sports,4,1176.32,Debit Card,Australia,4705.28
122781,4658,2023-01-13,Clothing,2,1645.03,Cash,USA,3290.06
122782,3694,2023-07-21,Electronics,4,1266.1,UPI,India,5064.4
122783,4884,2023-11-23,Groceries,5,3088.83,Debit Card,USA,15444.15
122784,5780,2023-09-03,Electronics,3,3767.33,Credit Card,USA,11301.99
122785,4284,2023-09-28,Sports,5,232.61,Cash,India,1163.0500000000002
122786,3166,2023-08-16,Clothing,5,2247.59,UPI,USA,11237.95
122787,4886,2023-03-03,Beauty,1,3346.35,Debit Card,Australia,3346.35
122788,5397,2023-07-20,Beauty,2,763.24,Credit Card,India,1526.48
122789,5322,2023-06-01,Home & Kitchen,5,3088.99,UPI,UK,15444.949999999999
122790,5451,2023-03-11,Sports,4,1792.89,Cash,UK,7171.56
122791,5796,2023-07-08,Clothing,3,212.33,Cash,USA,636.99
122792,4392,2023-11-23,Clothing,1,4846.29,Credit Card,Australia,4846.29
122793,3270,2023-07-27,Beauty,3,4068.22,Debit Card,USA,12204.66
122794,4711,2023-05-11,Groceries,1,353.76,Credit Card,UK,353.76
122795,2586,2023-06-06,Beauty,4,2357.76,UPI,UK,9431.04
122796,2214,2023-10-04,Home & Kitchen,5,4010.54,Net Banking,Australia,20052.7
122797,2645,2023-02-23,Home & Kitchen,5,4823.83,Net Banking,India,24119.15
122798,2350,2023-09-01,Clothing,1,2294.99,Debit Card,Canada,2294.99
122799,4198,2023-08-03,Clothing,5,4529.29,UPI,Australia,22646.45
122800,1364,2023-01-11,Home & Kitchen,4,3325.92,UPI,USA,13303.68
122801,4939,2023-08-07,Clothing,5,632.57,UPI,India,3162.8500000000004
122802,5614,2023-07-24,Sports,2,4148.04,UPI,USA,8296.08
122803,4199,2023-07-20,Electronics,5,3842.2,UPI,UK,19211.0
122804,2626,2023-03-13,Home & Kitchen,1,1680.36,Cash,USA,1680.36
122805,4201,2023-04-19,Home & Kitchen,1,4584.77,UPI,India,4584.77
122806,2645,2023-01-27,Clothing,5,1133.48,Credit Card,UK,5667.4
122807,1981,2023-12-15,Electronics,5,3529.15,UPI,Canada,17645.75
122808,3395,2023-10-16,Sports,4,3733.15,UPI,India,14932.6
122809,3036,2023-01-05,Home & Kitchen,2,1519.49,Credit Card,UK,3038.98
122810,4552,2023-09-22,Electronics,5,1721.7,Cash,India,8608.5
122811,1921,2023-05-21,Home & Kitchen,2,4622.51,Net Banking,India,9245.02
122812,4746,2023-08-13,Electronics,1,2911.46,Net Banking,Australia,2911.46
122813,4658,2023-12-16,Beauty,4,831.42,UPI,USA,3325.68
122814,4782,2023-03-30,Home & Kitchen,5,1054.38,Debit Card,UK,5271.900000000001
122815,4995,2023-05-14,Electronics,3,596.8,Cash,USA,1790.3999999999999
122816,5456,2023-04-13,Beauty,3,531.9,Debit Card,USA,1595.6999999999998
122817,5277,2023-11-26,Clothing,1,2487.06,UPI,UK,2487.06
122818,2474,2023-05-05,Groceries,1,3427.25,Debit Card,Australia,3427.25
122819,5658,2023-10-31,Electronics,3,4676.04,Debit Card,USA,14028.119999999999
122820,5409,2023-03-24,Beauty,3,479.61,Cash,USA,1438.83
122821,3068,2023-09-24,Sports,2,1824.88,Debit Card,Australia,3649.76
122822,4767,2023-09-20,Home & Kitchen,1,2337.44,UPI,UK,2337.44
122823,3852,2023-12-27,Beauty,3,3310.57,Net Banking,USA,9931.710000000001
122824,1402,2023-02-26,Groceries,3,3112.41,Credit Card,Canada,9337.23
122825,2147,2023-10-14,Groceries,4,1883.13,Net Banking,UK,7532.52
122826,1612,2023-07-06,Groceries,3,1771.93,Debit Card,UK,5315.79
122827,2876,2023-06-23,Clothing,3,3605.06,Credit Card,Canada,10815.18
122828,2613,2023-12-03,Sports,3,50.58,Net Banking,Canada,151.74
122829,4017,2023-12-01,Electronics,5,2795.98,Cash,India,13979.9
122830,5788,2023-05-15,Sports,3,3022.71,UPI,Canada,9068.130000000001
122831,2734,2023-04-04,Home & Kitchen,1,2938.0,Debit Card,USA,2938.0
122832,4548,2023-12-17,Electronics,5,960.87,UPI,India,4804.35
122833,3919,2023-01-09,Electronics,5,789.22,Credit Card,UK,3946.1000000000004
122834,5935,2023-01-09,Clothing,4,3049.65,Cash,UK,12198.6
122835,3150,2023-04-23,Home & Kitchen,5,3374.1,Cash,India,16870.5
122836,3380,2023-05-02,Sports,3,3375.06,UPI,Australia,10125.18
122837,2810,2023-04-18,Clothing,4,3069.62,Cash,UK,12278.48
122838,4201,2023-12-08,Home & Kitchen,4,1139.95,Debit Card,Australia,4559.8
122839,1752,2023-09-29,Sports,2,1672.55,Cash,Canada,3345.1
122840,3472,2023-09-15,Beauty,5,529.15,Net Banking,UK,2645.75
122841,2341,2023-07-17,Sports,4,4413.22,UPI,India,17652.88
122842,1504,2023-04-28,Sports,2,4786.69,Cash,Canada,9573.38
122843,4482,2023-06-05,Home & Kitchen,4,919.16,Cash,Australia,3676.64
122844,2969,2023-05-08,Clothing,5,823.34,Debit Card,USA,4116.7
122845,5049,2023-02-12,Beauty,5,3354.58,UPI,India,16772.9
122846,5147,2023-03-04,Home & Kitchen,1,3632.16,Net Banking,USA,3632.16
122847,4637,2023-05-25,Groceries,3,3185.76,Debit Card,India,9557.28
122848,3422,2023-10-02,Clothing,3,4180.69,Debit Card,Canada,12542.07
122849,5484,2023-01-23,Beauty,3,687.89,Cash,Canada,2063.67
122850,1673,2023-12-30,Groceries,1,4414.91,Credit Card,Australia,4414.91
122851,1592,2023-10-02,Beauty,1,4119.81,UPI,Canada,4119.81
122852,3779,2023-05-09,Sports,2,2164.69,Cash,UK,4329.38
122853,4668,2023-10-26,Home & Kitchen,3,1776.75,Debit Card,UK,5330.25
122854,3552,2023-10-08,Home & Kitchen,2,2989.91,Net Banking,USA,5979.82
122855,5178,2023-07-01,Beauty,2,2504.79,Net Banking,Australia,5009.58
122856,4138,2023-09-19,Beauty,4,4414.19,Cash,Canada,17656.76
122857,5509,2023-08-16,Home & Kitchen,3,424.29,Debit Card,India,1272.8700000000001
122858,3500,2023-09-08,Electronics,1,2756.62,Debit Card,Australia,2756.62
122859,3793,2023-03-22,Sports,2,3727.97,UPI,Australia,7455.94
122860,5293,2023-03-17,Beauty,3,1786.94,Debit Card,UK,5360.82
122861,2712,2023-10-08,Electronics,5,3017.51,Net Banking,UK,15087.550000000001
122862,3345,2023-07-21,Home & Kitchen,3,1060.86,Net Banking,UK,3182.58
122863,1299,2023-04-29,Groceries,2,3897.98,Net Banking,UK,7795.96
122864,5224,2023-09-09,Groceries,5,1385.29,Credit Card,USA,6926.45
122865,2906,2023-05-02,Clothing,3,4899.7,UPI,Canada,14699.099999999999
122866,3485,2023-06-23,Clothing,5,461.95,Credit Card,Australia,2309.75
122867,1206,2023-12-25,Home & Kitchen,2,1207.17,Net Banking,UK,2414.34
122868,1293,2023-02-28,Beauty,4,367.07,Credit Card,Australia,1468.28
122869,2873,2023-02-24,Groceries,3,4918.26,Cash,Australia,14754.78
122870,4758,2023-06-01,Beauty,4,458.63,UPI,India,1834.52
122871,3088,2023-11-27,Electronics,5,1873.99,Credit Card,UK,9369.95
122872,2772,2023-06-01,Home & Kitchen,3,1564.97,UPI,Canada,4694.91
122873,3863,2023-06-17,Sports,1,1473.38,Debit Card,UK,1473.38
122874,5721,2023-05-28,Clothing,4,4835.37,Cash,Canada,19341.48
122875,5373,2023-12-09,Home & Kitchen,4,4382.07,Cash,Australia,17528.28
122876,4426,2023-07-16,Clothing,5,1661.94,UPI,USA,8309.7
122877,1528,2023-05-04,Home & Kitchen,2,3391.13,Credit Card,USA,6782.26
122878,3133,2023-08-16,Home & Kitchen,1,760.24,Credit Card,UK,760.24
122879,2924,2023-11-29,Clothing,2,2777.87,Net Banking,India,5555.74
122880,5788,2023-07-13,Electronics,3,4329.97,Net Banking,Australia,12989.91
122881,2360,2023-12-15,Home & Kitchen,2,4664.14,UPI,Australia,9328.28
122882,1862,2023-03-20,Groceries,4,2013.82,Cash,Australia,8055.28
122883,4216,2023-01-08,Home & Kitchen,1,1277.79,UPI,Australia,1277.79
122884,3362,2023-12-20,Beauty,3,1172.7,Credit Card,Australia,3518.1000000000004
122885,5320,2023-02-24,Groceries,3,3206.35,Debit Card,India,9619.05
122886,4494,2023-02-06,Beauty,4,1976.89,UPI,Australia,7907.56
122887,2967,2023-12-12,Clothing,2,1199.53,Cash,USA,2399.06
122888,1067,2023-09-06,Clothing,3,3099.82,Credit Card,Australia,9299.460000000001
122889,2642,2023-07-19,Clothing,3,3171.14,Debit Card,India,9513.42
122890,2020,2023-09-27,Sports,3,401.84,Net Banking,Canada,1205.52
122891,4143,2023-03-30,Beauty,1,4884.85,Debit Card,UK,4884.85
122892,2470,2023-08-14,Clothing,4,2291.39,Net Banking,UK,9165.56
122893,2382,2023-11-19,Groceries,3,4030.59,Debit Card,India,12091.77
122894,3930,2023-06-09,Clothing,1,1716.91,Cash,USA,1716.91
122895,2336,2023-12-01,Home & Kitchen,1,3493.24,Debit Card,UK,3493.24
122896,4166,2023-05-02,Beauty,5,1749.4,Net Banking,Australia,8747.0
122897,2242,2023-10-01,Beauty,3,1026.78,Credit Card,India,3080.34
122898,2705,2023-08-25,Beauty,5,2560.96,Net Banking,Canada,12804.8
122899,4199,2023-09-24,Beauty,5,466.94,Cash,USA,2334.7
122900,3594,2023-11-26,Electronics,1,2701.92,Debit Card,Australia,2701.92
122901,4937,2023-05-12,Clothing,3,886.77,Credit Card,UK,2660.31
122902,2679,2023-07-01,Home & Kitchen,1,232.84,Cash,Canada,232.84
122903,2315,2023-07-12,Home & Kitchen,2,3828.4,Debit Card,USA,7656.8
122904,5826,2023-04-20,Sports,3,3047.31,Debit Card,UK,9141.93
122905,1567,2023-08-02,Beauty,2,3434.26,UPI,Australia,6868.52
122906,3704,2023-08-28,Home & Kitchen,2,4924.64,Cash,UK,9849.28
122907,3451,2023-05-21,Clothing,4,2876.6,UPI,India,11506.4
122908,2748,2023-03-14,Groceries,2,1528.82,Cash,UK,3057.64
122909,5691,2023-01-03,Home & Kitchen,2,452.88,Debit Card,Canada,905.76
122910,1647,2023-01-02,Sports,5,2383.23,Debit Card,Canada,11916.15
122911,3193,2023-12-10,Electronics,3,123.04,Credit Card,USA,369.12
122912,3808,2023-07-29,Beauty,2,983.41,Debit Card,Canada,1966.82
122913,1124,2023-11-08,Groceries,5,2900.58,UPI,India,14502.9
122914,2537,2023-02-27,Sports,1,4369.14,UPI,UK,4369.14
122915,5575,2023-08-05,Groceries,1,4481.49,Credit Card,UK,4481.49
122916,5807,2023-09-14,Beauty,3,3338.45,Cash,Australia,10015.349999999999
122917,2970,2023-04-23,Beauty,2,3045.95,Debit Card,Canada,6091.9
122918,3762,2023-03-12,Home & Kitchen,4,2611.81,UPI,Canada,10447.24
122919,2817,2023-04-12,Beauty,4,1988.37,Net Banking,Australia,7953.48
122920,1814,2023-02-14,Electronics,2,2951.77,Credit Card,USA,5903.54
122921,4101,2023-05-24,Clothing,1,2220.77,Net Banking,Australia,2220.77
122922,5151,2023-05-03,Groceries,1,4150.57,Credit Card,Canada,4150.57
122923,2654,2023-09-30,Beauty,5,1118.14,Net Banking,Australia,5590.700000000001
122924,1131,2023-08-18,Home & Kitchen,5,1799.34,Cash,Australia,8996.699999999999
122925,1230,2023-01-30,Beauty,4,1889.37,UPI,UK,7557.48
122926,1394,2023-10-20,Electronics,5,3267.19,Net Banking,Australia,16335.95
122927,4573,2023-10-01,Beauty,2,4333.61,UPI,Canada,8667.22
122928,1981,2023-07-23,Electronics,5,2602.85,Credit Card,India,13014.25
122929,1932,2023-08-28,Beauty,3,4595.71,Debit Card,UK,13787.130000000001
122930,2409,2023-09-24,Clothing,4,60.82,UPI,Canada,243.28
122931,3955,2023-03-01,Home & Kitchen,1,4821.58,Credit Card,India,4821.58
122932,5628,2023-08-23,Sports,5,4969.77,Net Banking,India,24848.850000000002
122933,5650,2023-09-04,Electronics,3,576.46,Debit Card,Australia,1729.38
122934,3741,2023-06-03,Beauty,1,3130.26,UPI,USA,3130.26
122935,3938,2023-03-21,Groceries,5,513.16,Debit Card,Canada,2565.7999999999997
122936,4420,2023-02-07,Electronics,2,1346.93,UPI,Canada,2693.86
122937,3504,2023-05-17,Clothing,4,409.75,Net Banking,Canada,1639.0
122938,4033,2023-08-13,Clothing,1,4223.77,Debit Card,Canada,4223.77
122939,4979,2023-08-30,Groceries,1,3982.68,UPI,Canada,3982.68
122940,4823,2023-07-30,Beauty,3,1613.76,UPI,USA,4841.28
122941,5480,2023-02-15,Beauty,4,2938.12,Cash,UK,11752.48
122942,1711,2023-06-21,Beauty,4,686.58,Debit Card,India,2746.32
122943,3976,2023-02-11,Beauty,3,1406.18,Net Banking,India,4218.54
122944,2471,2023-01-23,Sports,5,3475.47,Credit Card,India,17377.35
122945,4699,2023-12-28,Sports,3,278.07,Credit Card,UK,834.21
122946,4186,2023-10-17,Beauty,1,1649.23,UPI,Australia,1649.23
122947,5749,2023-08-18,Groceries,1,1316.08,UPI,USA,1316.08
122948,2142,2023-07-16,Sports,2,3128.5,Debit Card,India,6257.0
122949,4981,2023-07-12,Sports,4,3000.76,Debit Card,USA,12003.04
122950,3568,2023-06-03,Clothing,1,3597.53,Debit Card,USA,3597.53
122951,2608,2023-02-24,Groceries,1,4969.01,Net Banking,USA,4969.01
122952,5633,2023-09-12,Home & Kitchen,4,4635.91,Cash,Australia,18543.64
122953,4822,2023-01-15,Home & Kitchen,5,1982.65,Cash,India,9913.25
122954,2897,2023-06-30,Electronics,4,1292.75,Debit Card,Canada,5171.0
122955,3192,2023-03-20,Beauty,1,3976.21,Debit Card,UK,3976.21
122956,5072,2023-01-11,Clothing,4,3347.32,Net Banking,Canada,13389.28
122957,2091,2023-02-27,Electronics,5,1285.71,Cash,India,6428.55
122958,1699,2023-08-27,Sports,1,1031.04,Credit Card,UK,1031.04
122959,5092,2023-10-25,Home & Kitchen,5,1121.54,Cash,Australia,5607.7
122960,2901,2023-12-03,Electronics,2,4145.35,Debit Card,Canada,8290.7
122961,3178,2023-07-16,Sports,5,3833.86,Debit Card,UK,19169.3
122962,1732,2023-06-10,Home & Kitchen,1,1159.31,Debit Card,Australia,1159.31
122963,1512,2023-06-21,Home & Kitchen,4,2980.95,Cash,UK,11923.8
122964,3687,2023-12-11,Groceries,5,2564.8,UPI,India,12824.0
122965,5096,2023-05-15,Electronics,4,1782.05,Net Banking,India,7128.2
122966,4756,2023-08-14,Home & Kitchen,1,1984.33,Debit Card,UK,1984.33
122967,1431,2023-11-04,Clothing,4,3584.26,Credit Card,India,14337.04
122968,5494,2023-09-26,Home & Kitchen,1,2019.92,UPI,Canada,2019.92
122969,1807,2023-02-01,Groceries,1,4218.19,Net Banking,India,4218.19
122970,2279,2023-10-22,Electronics,5,4048.07,UPI,Australia,20240.350000000002
122971,3221,2023-03-19,Home & Kitchen,2,938.79,Cash,Australia,1877.58
122972,1854,2023-11-15,Beauty,3,3631.06,Credit Card,USA,10893.18
122973,4212,2023-01-20,Beauty,5,4263.69,Net Banking,India,21318.449999999997
122974,3586,2023-01-16,Home & Kitchen,2,4022.65,Net Banking,Canada,8045.3
122975,5840,2023-06-07,Electronics,5,307.47,Net Banking,USA,1537.3500000000001
122976,3768,2023-04-15,Sports,5,268.12,Cash,UK,1340.6
122977,5338,2023-08-02,Groceries,1,2543.8,UPI,UK,2543.8
122978,4340,2023-12-23,Clothing,2,4398.36,Debit Card,India,8796.72
122979,4228,2023-03-15,Sports,3,1418.86,UPI,UK,4256.58
122980,2619,2023-03-13,Electronics,4,748.05,UPI,Australia,2992.2
122981,1275,2023-08-09,Groceries,1,94.46,Net Banking,Canada,94.46
122982,5103,2023-11-30,Home & Kitchen,5,4742.42,Net Banking,Australia,23712.1
122983,4863,2023-07-22,Clothing,4,1506.25,Credit Card,India,6025.0
122984,1714,2023-08-13,Electronics,5,2978.81,Net Banking,USA,14894.05
122985,3080,2023-12-28,Home & Kitchen,1,3887.32,Debit Card,Canada,3887.32
122986,1809,2023-02-18,Clothing,5,2269.23,Credit Card,USA,11346.15
122987,4726,2023-04-11,Home & Kitchen,1,3675.61,Debit Card,Canada,3675.61
122988,4978,2023-08-17,Beauty,5,2428.35,UPI,USA,12141.75
122989,1861,2023-05-13,Sports,4,3159.55,Cash,UK,12638.2
122990,1036,2023-12-27,Beauty,1,3959.1,Debit Card,India,3959.1
122991,4811,2023-10-26,Groceries,2,4164.14,Debit Card,Australia,8328.28
122992,3081,2023-02-16,Clothing,4,2648.52,Cash,Australia,10594.08
122993,1454,2023-07-06,Beauty,1,885.4,Credit Card,Canada,885.4
122994,5539,2023-07-16,Home & Kitchen,1,2434.69,Debit Card,India,2434.69
122995,4308,2023-09-12,Groceries,2,3290.08,Credit Card,USA,6580.16
122996,5307,2023-01-19,Beauty,5,4685.18,Net Banking,India,23425.9
122997,4211,2023-11-08,Groceries,3,4062.97,UPI,India,12188.91
122998,3655,2023-06-03,Sports,1,3626.65,Cash,Canada,3626.65
122999,1981,2023-07-13,Clothing,4,1581.93,Credit Card,India,6327.72
123000,5391,2023-04-02,Beauty,5,4514.02,Debit Card,Canada,22570.100000000002
123001,1151,2023-05-11,Beauty,4,2480.48,Debit Card,India,9921.92
123002,4294,2023-12-01,Electronics,1,556.12,Cash,UK,556.12
123003,1599,2023-02-19,Electronics,2,710.28,Net Banking,Canada,1420.56
123004,2322,2023-08-14,Clothing,2,276.82,Net Banking,India,553.64
123005,2511,2023-09-23,Clothing,2,1897.16,Net Banking,India,3794.32
123006,3258,2023-07-03,Sports,5,2006.27,UPI,India,10031.35
123007,1231,2023-12-20,Sports,2,1943.03,Credit Card,UK,3886.06
123008,3742,2023-01-16,Electronics,5,759.72,Credit Card,USA,3798.6000000000004
123009,5462,2023-10-20,Beauty,1,3026.17,Net Banking,Canada,3026.17
123010,5576,2023-04-10,Sports,1,3258.24,Debit Card,Australia,3258.24
123011,1571,2023-10-05,Groceries,3,955.94,UPI,UK,2867.82
123012,2202,2023-10-15,Clothing,4,4682.64,UPI,UK,18730.56
123013,2507,2023-03-22,Electronics,1,4531.34,Credit Card,India,4531.34
123014,2612,2023-11-25,Groceries,5,1385.96,Debit Card,Canada,6929.8
123015,4566,2023-09-09,Electronics,5,3185.08,Debit Card,UK,15925.4
123016,5040,2023-06-29,Home & Kitchen,5,784.78,Debit Card,India,3923.8999999999996
123017,2570,2023-02-02,Beauty,2,1448.45,Debit Card,Canada,2896.9
123018,2039,2023-04-30,Groceries,4,2910.12,Credit Card,Canada,11640.48
123019,2425,2023-04-07,Electronics,3,3830.67,Debit Card,Australia,11492.01
123020,5081,2023-01-14,Groceries,4,4351.95,Net Banking,UK,17407.8
123021,1170,2023-04-11,Sports,4,4271.37,Net Banking,India,17085.48
123022,1188,2023-11-13,Home & Kitchen,1,4322.31,Credit Card,UK,4322.31
123023,5881,2023-08-13,Home & Kitchen,2,3293.69,Debit Card,UK,6587.38
123024,5678,2023-11-17,Beauty,1,2031.88,UPI,Australia,2031.88
123025,1599,2023-08-27,Electronics,2,1130.01,UPI,UK,2260.02
123026,5941,2023-03-27,Electronics,3,4167.75,Cash,Canada,12503.25
123027,5017,2023-01-30,Sports,1,320.85,Net Banking,India,320.85
123028,4332,2023-10-10,Sports,2,2574.63,Net Banking,India,5149.26
123029,4576,2023-03-05,Electronics,2,1588.13,Cash,Canada,3176.26
123030,3389,2023-10-16,Clothing,5,864.58,Cash,UK,4322.900000000001
123031,1953,2023-11-05,Beauty,1,2148.53,Cash,Canada,2148.53
123032,2625,2023-03-21,Home & Kitchen,2,3059.76,Net Banking,India,6119.52
123033,2870,2023-06-04,Beauty,5,730.7,UPI,USA,3653.5
123034,5261,2023-06-14,Clothing,5,4308.11,UPI,Canada,21540.55
123035,3024,2023-12-16,Electronics,5,520.07,Credit Card,UK,2600.3500000000004
123036,5329,2023-10-26,Home & Kitchen,1,2134.84,Cash,India,2134.84
123037,1640,2023-07-30,Electronics,3,4473.63,Cash,UK,13420.89
123038,2827,2023-04-09,Clothing,4,2091.1,Cash,Canada,8364.4
123039,5702,2023-09-24,Clothing,5,4006.14,Debit Card,Australia,20030.7
123040,1539,2023-02-21,Electronics,1,4373.58,UPI,Australia,4373.58
123041,3365,2023-05-06,Electronics,2,239.61,UPI,Canada,479.22
123042,5438,2023-05-02,Groceries,2,4147.99,Credit Card,UK,8295.98
123043,4501,2023-02-01,Home & Kitchen,4,1376.52,Credit Card,USA,5506.08
123044,4947,2023-12-02,Home & Kitchen,1,378.3,Cash,UK,378.3
123045,4026,2023-10-12,Beauty,2,3747.21,Debit Card,Canada,7494.42
123046,5732,2023-10-19,Sports,4,4401.59,Debit Card,Australia,17606.36
123047,4537,2023-03-29,Beauty,5,4936.45,Net Banking,Canada,24682.25
123048,5174,2023-06-20,Sports,4,3993.84,Net Banking,India,15975.36
123049,3496,2023-11-04,Clothing,3,3157.37,Credit Card,USA,9472.11
123050,5286,2023-11-05,Sports,5,4406.1,Debit Card,India,22030.5
123051,5739,2023-03-09,Home & Kitchen,2,4016.02,Net Banking,UK,8032.04
123052,3089,2023-05-13,Clothing,4,2031.65,Cash,USA,8126.6
123053,4321,2023-03-24,Electronics,1,4314.81,UPI,Australia,4314.81
123054,4581,2023-06-25,Home & Kitchen,1,72.41,Net Banking,India,72.41
123055,3549,2023-04-22,Clothing,2,2547.52,Debit Card,Canada,5095.04
123056,2216,2023-09-14,Groceries,5,1891.18,Cash,USA,9455.9
123057,5885,2023-12-21,Sports,4,2623.26,Cash,Australia,10493.04
123058,4978,2023-09-15,Sports,3,3298.37,Cash,India,9895.11
123059,1741,2023-07-10,Groceries,5,4443.47,Net Banking,India,22217.350000000002
123060,5185,2023-02-28,Home & Kitchen,3,284.43,UPI,India,853.29
123061,2714,2023-09-19,Home & Kitchen,4,1637.39,Cash,Australia,6549.56
123062,5044,2023-04-14,Beauty,1,3011.4,Debit Card,Canada,3011.4
123063,1647,2023-08-18,Sports,1,3019.43,Debit Card,UK,3019.43
123064,3797,2023-07-31,Home & Kitchen,1,2910.75,Cash,USA,2910.75
123065,1818,2023-12-05,Beauty,1,3006.99,Debit Card,Australia,3006.99
123066,1242,2023-06-25,Sports,2,4769.73,UPI,Canada,9539.46
123067,5314,2023-02-17,Groceries,5,2728.16,Credit Card,India,13640.8
123068,5104,2023-04-30,Groceries,4,422.56,Cash,USA,1690.24
123069,5525,2023-12-10,Groceries,5,489.93,UPI,Canada,2449.65
123070,4877,2023-11-25,Electronics,2,3620.98,UPI,UK,7241.96
123071,1012,2023-02-01,Home & Kitchen,1,4412.56,Debit Card,UK,4412.56
123072,4017,2023-12-26,Groceries,5,3275.99,Debit Card,USA,16379.949999999999
123073,1689,2023-09-10,Beauty,2,777.16,Credit Card,Canada,1554.32
123074,4138,2023-09-18,Beauty,4,4962.47,Debit Card,Canada,19849.88
123075,4740,2023-03-26,Clothing,5,1483.9,Credit Card,India,7419.5
123076,1676,2023-01-17,Clothing,3,4479.18,Debit Card,Australia,13437.54
123077,4574,2023-01-24,Electronics,5,580.8,Net Banking,India,2904.0
123078,5303,2023-12-13,Beauty,2,3662.21,Credit Card,UK,7324.42
123079,2323,2023-04-22,Sports,3,2216.72,Net Banking,USA,6650.16
123080,3865,2023-03-23,Clothing,1,4017.02,Cash,USA,4017.02
123081,2002,2023-12-08,Home & Kitchen,3,1310.4,UPI,Canada,3931.2000000000003
123082,3502,2023-01-06,Home & Kitchen,1,3041.86,UPI,India,3041.86
123083,2765,2023-10-11,Home & Kitchen,1,1028.96,Cash,UK,1028.96
123084,2553,2023-04-16,Home & Kitchen,1,1946.28,Debit Card,India,1946.28
123085,3291,2023-05-28,Clothing,2,472.82,UPI,India,945.64
123086,2985,2023-07-27,Electronics,5,3380.45,Net Banking,USA,16902.25
123087,5866,2023-05-27,Clothing,1,3648.18,Cash,Canada,3648.18
123088,1237,2023-01-08,Home & Kitchen,2,3342.74,UPI,Australia,6685.48
123089,4317,2023-10-01,Groceries,5,4269.91,Debit Card,UK,21349.55
123090,3392,2023-10-20,Sports,1,458.93,Net Banking,India,458.93
123091,4555,2023-07-08,Sports,1,1109.35,Cash,India,1109.35
123092,2584,2023-06-22,Home & Kitchen,1,3643.26,Debit Card,India,3643.26
123093,2307,2023-08-11,Electronics,3,637.15,Credit Card,USA,1911.4499999999998
123094,3085,2023-02-07,Beauty,2,2949.94,UPI,USA,5899.88
123095,2819,2023-01-02,Beauty,1,1570.29,UPI,Australia,1570.29
123096,1031,2023-08-12,Home & Kitchen,4,1485.48,Net Banking,UK,5941.92
123097,1291,2023-02-28,Electronics,5,493.96,UPI,USA,2469.7999999999997
123098,4686,2023-03-16,Clothing,1,1413.69,Credit Card,Australia,1413.69
123099,5387,2023-05-13,Electronics,4,4783.94,Cash,Canada,19135.76
123100,2642,2023-12-28,Sports,5,4339.8,Credit Card,India,21699.0
123101,1577,2023-08-09,Home & Kitchen,1,1978.1,Credit Card,USA,1978.1
123102,4909,2023-07-31,Clothing,1,267.46,Net Banking,UK,267.46
123103,2223,2023-05-28,Beauty,5,3018.8,Cash,UK,15094.0
123104,5076,2023-03-23,Home & Kitchen,1,3134.36,UPI,Canada,3134.36
123105,3652,2023-07-04,Beauty,4,1790.31,Debit Card,USA,7161.24
123106,1446,2023-12-03,Home & Kitchen,5,4075.17,Credit Card,Canada,20375.85
123107,4419,2023-03-09,Clothing,2,3670.64,UPI,Canada,7341.28
123108,5373,2023-10-02,Electronics,1,1660.2,Net Banking,UK,1660.2
123109,4041,2023-09-06,Sports,4,1855.35,Credit Card,Canada,7421.4
123110,3579,2023-09-10,Sports,5,993.7,UPI,UK,4968.5
123111,2422,2023-03-28,Beauty,2,1593.16,Credit Card,Canada,3186.32
123112,3609,2023-10-10,Clothing,4,4426.52,Cash,Australia,17706.08
123113,4081,2023-04-26,Beauty,4,293.32,Net Banking,India,1173.28
123114,1058,2023-06-19,Groceries,3,4825.49,Credit Card,Canada,14476.47
123115,4159,2023-09-09,Clothing,2,1519.18,Cash,UK,3038.36
123116,1458,2023-10-28,Clothing,5,3871.09,Net Banking,India,19355.45
123117,1103,2023-11-30,Electronics,5,1370.43,UPI,Australia,6852.150000000001
123118,5926,2023-11-20,Electronics,1,2218.78,Credit Card,India,2218.78
123119,1788,2023-07-15,Home & Kitchen,1,2059.64,Cash,USA,2059.64
123120,1741,2023-12-09,Electronics,5,2584.68,UPI,UK,12923.4
123121,4406,2023-02-05,Sports,5,3287.17,Credit Card,India,16435.85
123122,2572,2023-08-18,Home & Kitchen,2,1154.16,Cash,USA,2308.32
123123,3701,2023-05-13,Sports,5,1581.56,Credit Card,Canada,7907.799999999999
123124,5650,2023-10-10,Electronics,4,4485.96,Debit Card,Canada,17943.84
123125,5723,2023-06-14,Electronics,4,1031.67,Cash,India,4126.68
